id,user_id,question_id,favorite,flagged,shown,correct,wrong,skipped,mistake_count,updated_at,flagged_for_deletion,last_seen,deleted
1089,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848839592-19,false,false,0,0,0,0,0,2026-07-10 09:10:40.578587+00,false,,false
1091,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-19,false,false,0,0,0,0,0,2026-07-12 06:36:42.562219+00,true,,false
1092,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-17,false,false,1,1,0,0,0,2026-07-12 14:19:17.623467+00,false,2026-07-12 14:19:16.523+00,false
1094,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455790-62,false,false,1,0,1,0,1,2026-07-12 14:19:17.611347+00,false,2026-07-12 14:19:16.488+00,false
1096,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-12,false,false,1,1,0,0,0,2026-07-12 14:19:17.639289+00,false,2026-07-12 14:19:16.46+00,false
1097,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460876-58,false,false,1,1,0,0,0,2026-07-12 14:19:17.611145+00,false,2026-07-12 14:19:16.472+00,false
1098,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849096632-1,false,false,1,1,0,0,0,2026-07-12 14:19:17.611507+00,false,2026-07-12 14:19:16.496+00,false
1099,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-13,false,false,1,1,0,0,0,2026-07-12 14:19:17.608914+00,false,2026-07-12 14:19:16.356+00,false
1100,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-33,false,false,1,1,0,0,0,2026-07-12 14:19:17.644782+00,false,2026-07-12 14:19:16.416+00,false
1101,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920942-31,false,false,1,1,0,0,0,2026-07-12 14:19:17.611009+00,false,2026-07-12 14:19:16.411+00,false
1104,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-12,false,false,1,1,0,0,0,2026-07-12 14:19:17.704412+00,false,2026-07-12 14:19:16.398+00,false
1105,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-3,false,false,1,1,0,0,0,2026-07-12 14:19:17.706342+00,false,2026-07-12 14:19:16.439+00,false
1106,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965625335-6,false,false,1,1,0,0,0,2026-07-12 14:19:17.706525+00,false,2026-07-12 14:19:16.328+00,false
1107,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-7,false,false,1,1,0,0,0,2026-07-12 14:19:17.709148+00,false,2026-07-12 14:19:16.335+00,false
1108,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-14,false,false,1,1,0,0,0,2026-07-12 14:19:17.711704+00,false,2026-07-12 14:19:16.54+00,false
1109,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963791145-4,false,false,1,1,0,0,0,2026-07-12 14:19:17.71191+00,false,2026-07-12 14:19:16.477+00,false
1110,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-15,false,false,1,1,0,0,0,2026-07-12 14:19:17.720451+00,false,2026-07-12 14:19:16.343+00,false
1111,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096993824-46,false,false,1,1,0,0,0,2026-07-12 14:19:17.71181+00,false,2026-07-12 14:19:16.518+00,false
1112,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-9,false,false,1,0,0,1,1,2026-07-12 14:19:17.720286+00,false,2026-07-12 14:19:16.381+00,false
1113,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-59,false,false,1,1,0,0,0,2026-07-12 14:19:17.728929+00,false,2026-07-12 14:19:16.392+00,false
1115,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790778767-24,false,false,1,1,0,0,0,2026-07-12 14:19:17.72882+00,false,2026-07-12 14:19:16.432+00,false
1116,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848839593-22,false,false,1,1,0,0,0,2026-07-12 14:19:17.720165+00,false,2026-07-12 14:19:16.404+00,false
1117,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965483165-4,false,false,1,1,0,0,0,2026-07-12 14:19:17.732508+00,false,2026-07-12 14:19:16.444+00,false
1118,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-27,false,false,1,1,0,0,0,2026-07-12 14:19:17.732401+00,false,2026-07-12 14:19:16.507+00,false
1119,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790458592-6,false,false,1,1,0,0,0,2026-07-12 14:19:17.737585+00,false,2026-07-12 14:19:16.374+00,false
1120,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-18,false,false,1,1,0,0,0,2026-07-12 14:19:17.732927+00,false,2026-07-12 14:19:16.45+00,false
1124,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847561561-3,false,false,1,1,0,0,0,2026-07-12 14:19:17.743363+00,false,2026-07-12 14:19:16.501+00,false
1126,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-64,false,false,1,1,0,0,0,2026-07-12 14:19:17.741752+00,false,2026-07-12 14:19:16.534+00,false
1127,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-13,false,false,1,1,0,0,0,2026-07-12 14:19:17.765799+00,false,2026-07-12 14:19:16.512+00,false
1128,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920942-32,false,false,1,0,0,1,1,2026-07-12 14:19:17.766587+00,false,2026-07-12 14:19:16.529+00,false
1129,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-83,false,false,1,1,0,0,0,2026-07-12 14:19:17.766429+00,false,2026-07-12 14:19:16.545+00,false
1130,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-17,false,false,1,1,0,0,0,2026-07-12 14:19:17.767217+00,false,2026-07-12 14:19:16.483+00,false
1131,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-32,false,false,1,1,0,0,0,2026-07-12 14:19:17.766813+00,false,2026-07-12 14:19:16.362+00,false
