user_id,question_id,study_seen,study_result,updated_at
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-53,true,correct,2026-07-11 06:35:27.415+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-54,true,correct,2026-07-11 06:31:26.3+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-55,true,wrong,2026-07-11 12:04:28.319+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-56,true,correct,2026-07-11 12:04:41.979+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-57,true,correct,2026-07-11 06:40:18.393+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-58,true,correct,2026-07-11 07:31:11.881+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-59,true,correct,2026-07-11 12:08:23.907+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-60,true,correct,2026-07-11 08:59:36.649+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-61,true,correct,2026-07-11 12:05:28.456+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-62,true,correct,2026-07-11 12:06:10.908+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-63,true,correct,2026-07-11 07:51:51.133+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-64,true,correct,2026-07-11 07:28:57.516+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-65,true,correct,2026-07-11 07:49:09.201+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-66,true,correct,2026-07-11 12:04:50.696+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-67,true,correct,2026-07-11 07:11:57.593+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-68,true,correct,2026-07-11 12:03:31.474+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-69,true,correct,2026-07-11 07:48:09.25+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-70,true,correct,2026-07-11 06:31:36.934+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-71,true,correct,2026-07-11 07:30:53.094+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-72,true,correct,2026-07-11 07:37:59.978+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-73,true,correct,2026-07-11 12:08:40.2+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-74,true,correct,2026-07-11 07:53:10.403+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-75,true,correct,2026-07-11 07:34:28.452+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-76,true,correct,2026-07-11 06:37:47.211+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-77,true,correct,2026-07-11 12:02:14.735+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-78,true,correct,2026-07-11 07:36:56.689+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-79,true,correct,2026-07-11 08:59:45.876+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-80,true,correct,2026-07-11 09:00:41.744+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-81,true,correct,2026-07-11 07:06:04.632+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-82,true,correct,2026-07-11 12:05:58.793+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-83,true,correct,2026-07-11 07:54:44.155+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-84,true,correct,2026-07-11 12:08:12.622+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-85,true,correct,2026-07-11 11:59:13.401+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-86,true,correct,2026-07-11 12:06:48.647+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-87,true,correct,2026-07-11 07:52:15.606+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-88,true,correct,2026-07-11 06:28:04.273+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-89,true,correct,2026-07-11 07:36:18.034+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-90,true,correct,2026-07-11 07:52:03.599+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-91,true,correct,2026-07-11 06:29:32.522+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-92,true,correct,2026-07-11 07:38:50.461+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-93,true,correct,2026-07-11 07:31:04.583+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-94,true,correct,2026-07-11 12:01:28.898+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-95,true,correct,2026-07-11 07:50:43.911+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-96,true,correct,2026-07-11 06:28:11.633+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-97,true,correct,2026-07-11 06:28:34.41+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-98,true,correct,2026-07-11 06:32:52.019+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-1,true,correct,2026-07-14 15:47:00.892+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290755-2,true,correct,2026-07-14 09:27:10.569+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-10,true,correct,2026-07-14 16:01:02.486+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-11,true,correct,2026-07-14 15:36:45.041+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-12,true,correct,2026-07-14 09:35:42.107+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-13,true,correct,2026-07-14 09:22:05.004+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-14,true,wrong,2026-07-14 15:56:07.719+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-15,true,correct,2026-07-14 09:33:29.34+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-16,true,wrong,2026-07-14 15:36:07.465+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-17,true,correct,2026-07-14 09:28:31.015+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-18,true,correct,2026-07-14 15:40:44.827+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-19,true,correct,2026-07-14 09:25:21.902+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-20,true,wrong,2026-07-14 16:00:39.552+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-21,true,correct,2026-07-14 16:00:04.938+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-22,true,correct,2026-07-14 15:51:19.189+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-23,true,correct,2026-07-14 15:41:57.623+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-24,true,correct,2026-07-14 09:28:49.214+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-25,true,correct,2026-07-14 15:39:57.847+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-26,true,correct,2026-07-14 09:27:48.482+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-27,true,correct,2026-07-14 09:25:46.433+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-28,true,correct,2026-07-14 09:29:20.869+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-29,true,wrong,2026-07-14 15:42:20.236+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-3,true,correct,2026-07-14 15:57:27.998+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-30,true,wrong,2026-07-14 15:48:09.991+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-4,true,correct,2026-07-14 15:51:28.518+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-5,true,correct,2026-07-14 15:51:41.052+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-6,true,correct,2026-07-14 15:58:02.919+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-7,true,correct,2026-07-14 09:12:17.219+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-8,true,correct,2026-07-06 08:06:25.805+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-9,true,wrong,2026-07-14 15:57:43.554+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-1,true,correct,2026-07-14 15:55:06.854+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-10,true,correct,2026-07-14 15:54:00.802+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-11,true,correct,2026-07-14 16:01:23.072+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-12,true,wrong,2026-07-14 09:35:56.618+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-13,true,correct,2026-07-14 15:39:51.209+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-14,true,wrong,2026-07-14 15:34:53.83+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-15,true,wrong,2026-07-14 15:44:35.719+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-16,true,correct,2026-07-14 15:56:28.343+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-17,true,correct,2026-07-14 09:33:08.075+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-18,true,correct,2026-07-14 15:58:21.707+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-19,true,correct,2026-07-14 09:35:26.318+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-2,true,correct,2026-07-14 09:35:35.295+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-20,true,wrong,2026-07-14 15:32:10.909+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-21,true,wrong,2026-07-14 16:01:52.689+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-22,true,wrong,2026-07-14 15:56:39.668+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-23,true,correct,2026-07-14 15:45:19.663+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-24,true,correct,2026-07-14 09:17:52.208+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-25,true,correct,2026-07-14 15:30:13.806+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-26,true,correct,2026-07-14 09:26:58.098+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-27,true,correct,2026-07-14 09:23:38.235+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-28,true,correct,2026-07-14 15:54:41.421+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-29,true,correct,2026-07-14 16:02:07.165+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-3,true,correct,2026-07-14 15:47:10.058+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-30,true,correct,2026-07-14 15:32:25.59+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-4,true,correct,2026-07-14 15:37:16.245+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-5,true,correct,2026-07-14 15:29:41.937+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-6,true,correct,2026-07-14 15:43:58.461+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-7,true,correct,2026-07-14 09:29:04.977+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-8,true,correct,2026-07-14 09:25:37.405+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114515772-9,true,wrong,2026-07-14 15:39:34.716+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-1,true,correct,2026-07-14 15:31:04.515+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-10,true,correct,2026-07-14 15:33:53.168+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-11,true,wrong,2026-07-14 15:57:01.042+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-12,true,wrong,2026-07-14 09:35:15.285+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-13,true,correct,2026-07-14 15:47:16.554+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-14,true,wrong,2026-07-14 16:00:45.17+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-2,true,wrong,2026-07-14 09:35:49.021+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-3,true,correct,2026-07-14 15:59:53.15+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-4,true,correct,2026-07-14 15:52:44.42+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-5,true,correct,2026-07-14 15:40:18.966+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-6,true,correct,2026-07-14 15:40:36.18+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-7,true,correct,2026-07-14 09:12:23.016+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-8,true,correct,2026-07-14 09:34:57.406+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523970-9,true,correct,2026-07-14 15:54:49.268+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-15,true,wrong,2026-07-14 15:49:36.536+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-16,true,correct,2026-07-14 15:51:51.927+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-17,true,correct,2026-07-14 09:29:41.854+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-18,true,correct,2026-07-14 15:50:14.133+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-19,true,correct,2026-07-14 09:06:59.754+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-20,true,correct,2026-07-14 15:38:35.892+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-21,true,wrong,2026-07-14 15:52:12.057+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-22,true,correct,2026-07-14 15:53:05.584+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-24,true,correct,2026-07-14 09:26:47.492+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-25,true,correct,2026-07-14 15:39:27.809+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-26,true,correct,2026-07-14 09:12:44.502+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-28,true,correct,2026-07-14 15:30:58.297+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-29,true,correct,2026-07-14 15:53:42.8+00
4e48f266-e823-45bf-8bfa-c86fecc36f44,1779114523971-30,true,correct,2026-07-14 15:50:41.028+00
